3088
2599	煩
2600	頒
2601	挽
2602	晩
2603	盤
2604	磐
2605	蕃
2606	蛮
2607	匪
2608	卑
2609	妃
2610	庇
2611	彼
2612	扉
2613	批
2614	披
2615	斐
2616	泌
2617	疲
2618	碑
2619	秘
2620	緋
2621	罷
2622	被
2623	誹
2624	避
2625	樋
2626	簸
2627	尾
2628	微
2629	枇
2630	毘
2631	琵
2632	眉
2633	柊
2634	稗
2635	匹
2636	疋
2637	髭
2638	彦
2639	膝
2640	菱
2641	肘
2642	弼
2643	畢
2644	逼
2645	桧
2646	姫
2647	媛
2648	紐
2649	謬
2650	彪
2651	漂
2652	瓢
2653	豹
2654	廟
2655	描
2656	苗
2657	錨
2658	鋲
2659	蒜
2660	蛭
2661	鰭
2662	彬
2663	斌
2664	浜
2665	瀕
2666	賓
2667	頻
2668	敏
2669	瓶
2670	埠
2671	冨
2672	怖
2673	扶
2674	敷
2675	斧
2676	普
2677	浮
2678	符
2679	腐
2680	膚
2681	芙
2682	譜
2683	賦
2684	赴
2685	阜
2686	附
2687	侮
2688	撫
2689	舞
2690	葡
2691	蕪
2692	封
2693	楓
2694	葺
2695	蕗
2696	伏
2697	副
2698	腹
2699	覆
2700	淵
2701	弗
2702	払
2703	沸
2704	鮒
2705	吻
2706	噴
2707	墳
2708	憤
2709	扮
2710	焚
2711	糞
2712	紛
2713	雰
2714	丙
2715	併
2716	塀
2717	幣
2718	弊
2719	柄
2720	並
2721	蔽
2722	閉
2723	頁
2724	僻
2725	壁
2726	癖
2727	碧
2728	瞥
2729	蔑
2730	箆
2731	偏
2732	片
2733	篇
2734	遍
2735	娩
2736	鞭
2737	舗
2738	鋪
2739	圃
2740	捕
2741	甫
2742	輔
2743	穂
2744	募
2745	慕
2746	戊
2747	暮
2748	簿
2749	菩
2750	倣
2751	俸
2752	呆
2753	奉
2754	宝
2755	峰
2756	峯
2757	崩
2758	庖
2759	抱
2760	捧
2761	朋
2762	泡
2763	烹
2764	砲
2765	縫
2766	胞
2767	芳
2768	萌
2769	蓬
2770	蜂
2771	褒
2772	訪
2773	邦
2774	鋒
2775	飽
2776	鳳
2777	鵬
2778	乏
2779	亡
2780	傍
2781	剖
2782	坊
2783	妨
2784	帽
2785	忘
2786	忙
2787	房
2788	某
2789	棒
2790	冒
2791	紡
2792	肪
2793	膨
2794	謀
2795	貌
2796	鉾
2797	吠
2798	頬
2799	僕
2800	卜
2801	墨
2802	撲
2803	朴
2804	睦
2805	穆
2806	釦
2807	勃
2808	没
2809	殆
2810	堀
2811	幌
2812	奔
2813	翻
2814	凡
2815	盆
2816	摩
2817	磨
2818	魔
2819	麻
2820	埋
2821	昧
2822	枚
2823	哩
2824	槙
2825	幕
2826	膜
2827	枕
2828	鮪
2829	柾
2830	鱒
2831	桝
2832	亦
2833	俣
2834	又
2835	抹
2836	沫
2837	迄
2838	侭
2839	繭
2840	麿
2841	慢
2842	漫
2843	蔓
2844	魅
2845	巳
2846	箕
2847	岬
2848	密
2849	蜜
2850	湊
2851	蓑
2852	稔
2853	妙
2854	粍
2855	眠
2856	夢
2857	牟
2858	矛
2859	霧
2860	鵡
2861	椋
2862	婿
2863	娘
2864	冥
2865	銘
2866	姪
2867	牝
2868	滅
2869	免
2870	棉
2871	緬
2872	麺
2873	摸
2874	模
2875	茂
2876	妄
2877	孟
2878	猛
2879	盲
2880	網
2881	耗
2882	蒙
2883	儲
2884	黙
2885	杢
2886	勿
2887	餅
2888	尤
2889	戻
2890	籾
2891	貰
2892	悶
2893	紋
2894	匁
2895	也
2896	冶
2897	爺
2898	耶
2899	弥
2900	矢
2901	厄
2902	躍
2903	靖
2904	柳
2905	薮
2906	鑓
2907	愉
2908	愈
2909	癒
2910	諭
2911	唯
2912	佑
2913	優
2914	宥
2915	幽
2916	悠
2917	憂
2918	揖
2919	柚
2920	湧
2921	涌
2922	猶
2923	猷
2924	祐
2925	裕
2926	誘
2927	邑
2928	郵
2929	雄
2930	融
2931	与
2932	誉
2933	輿
2934	傭
2935	幼
2936	妖
2937	庸
2938	揚
2939	揺
2940	擁
2941	楊
2942	溶
2943	熔
2944	窯
2945	羊
2946	耀
2947	蓉
2948	謡
2949	踊
2950	遥
2951	慾
2952	抑
2953	沃
2954	翌
2955	翼
2956	淀
2957	羅
2958	螺
2959	裸
2960	莱
2961	頼
2962	雷
2963	洛
2964	絡
2965	酪
2966	乱
2967	卵
2968	嵐
2969	欄
2970	濫
2971	藍
2972	蘭
2973	覧
2974	吏
2975	履
2976	李
2977	梨
2978	璃
2979	痢
2980	裏
2981	裡
2982	離
2983	葎
2984	掠
2985	劉
2986	溜
2987	琉
2988	硫
2989	粒
2990	隆
2991	竜
2992	龍
2993	侶
2994	慮
2995	虜
2996	了
2997	亮
2998	僚
2999	凌
3000	寮
3001	梁
3002	涼
3003	猟
3004	療
3005	瞭
3006	稜
3007	糧
3008	諒
3009	遼
3010	陵
3011	倫
3012	厘
3013	淋
3014	燐
3015	琳
3016	隣
3017	鱗
3018	麟
3019	瑠
3020	塁
3021	涙
3022	累
3023	伶
3024	励
3025	嶺
3026	怜
3027	玲
3028	苓
3029	鈴
3030	隷
3031	零
3032	霊
3033	麗
3034	齢
3035	暦
3036	劣
3037	烈
3038	裂
3039	廉
3040	恋
3041	憐
3042	漣
3043	煉
3044	簾
3045	聯
3046	蓮
3047	錬
3048	呂
3049	魯
3050	櫓
3051	炉
3052	賂
3053	露
3054	婁
3055	廊
3056	弄
3057	朗
3058	楼
3059	榔
3060	浪
3061	漏
3062	牢
3063	狼
3064	篭
3065	聾
3066	蝋
3067	郎
3068	麓
3069	禄
3070	肋
3071	倭
3072	歪
3073	賄
3074	脇
3075	惑
3076	枠
3077	鷲
3078	亙
3079	亘
3080	鰐
3081	詫
3082	藁
3083	蕨
3084	椀
3085	湾
3086	碗
3087	腕
